Wavelength	Intensity
9.108211143695E+2	7.810000000000E+2
9.108797653959E+2	7.410000000000E+2
9.109384164223E+2	7.240000000000E+2
9.109970674487E+2	7.160000000000E+2
9.110557184751E+2	6.960000000000E+2
9.111143695015E+2	6.720000000000E+2
9.111730205279E+2	6.730000000000E+2
9.112316715543E+2	6.390000000000E+2
9.112903225806E+2	6.260000000000E+2
9.113489736070E+2	6.360000000000E+2
9.114076246334E+2	5.870000000000E+2
9.114662756598E+2	5.930000000000E+2
9.115249266862E+2	5.840000000000E+2
9.115835777126E+2	5.670000000000E+2
9.116422287390E+2	5.520000000000E+2
9.117008797654E+2	5.400000000000E+2
9.117595307918E+2	5.030000000000E+2
9.118181818182E+2	5.230000000000E+2
9.118768328446E+2	4.900000000000E+2
9.119354838710E+2	4.940000000000E+2
9.119941348974E+2	4.790000000000E+2
9.120527859238E+2	4.880000000000E+2
9.121114369501E+2	4.550000000000E+2
9.121700879765E+2	4.610000000000E+2
9.122287390029E+2	4.520000000000E+2
9.122873900293E+2	3.990000000000E+2
9.123460410557E+2	4.170000000000E+2
9.124046920821E+2	3.910000000000E+2
9.124633431085E+2	3.900000000000E+2
9.125219941349E+2	3.790000000000E+2
9.125806451613E+2	3.940000000000E+2
9.126392961877E+2	3.440000000000E+2
9.126979472141E+2	3.570000000000E+2
9.127565982405E+2	3.670000000000E+2
9.128152492669E+2	3.360000000000E+2
9.128739002933E+2	3.500000000000E+2
9.129325513196E+2	3.310000000000E+2
9.129912023460E+2	3.140000000000E+2
9.130498533724E+2	3.390000000000E+2
9.131085043988E+2	3.010000000000E+2
9.131671554252E+2	2.910000000000E+2
9.132258064516E+2	2.960000000000E+2
9.132844574780E+2	2.850000000000E+2
9.133431085044E+2	2.480000000000E+2
9.134017595308E+2	2.790000000000E+2
9.134604105572E+2	2.690000000000E+2
9.135190615836E+2	2.350000000000E+2
9.135777126100E+2	2.430000000000E+2
9.136363636364E+2	2.350000000000E+2
9.136950146628E+2	2.430000000000E+2
9.137536656891E+2	2.550000000000E+2
9.138123167155E+2	2.400000000000E+2
9.138709677419E+2	2.020000000000E+2
9.139296187683E+2	2.250000000000E+2
9.139882697947E+2	2.010000000000E+2
9.140469208211E+2	2.160000000000E+2
9.141055718475E+2	2.070000000000E+2
9.141642228739E+2	2.170000000000E+2
9.142228739003E+2	1.910000000000E+2
9.142815249267E+2	2.230000000000E+2
9.143401759531E+2	1.750000000000E+2
9.143988269795E+2	1.730000000000E+2
9.144574780059E+2	1.670000000000E+2
9.145161290323E+2	1.650000000000E+2
9.145747800587E+2	1.640000000000E+2
9.146334310850E+2	1.910000000000E+2
9.146920821114E+2	1.680000000000E+2
9.147507331378E+2	1.470000000000E+2
9.148093841642E+2	1.610000000000E+2
9.148680351906E+2	1.620000000000E+2
9.149266862170E+2	1.420000000000E+2
9.149853372434E+2	1.190000000000E+2
9.150439882698E+2	1.530000000000E+2
9.151026392962E+2	1.290000000000E+2
9.151612903226E+2	9.000000000000E+1
9.152199413490E+2	1.280000000000E+2
9.152785923754E+2	1.290000000000E+2
9.153372434018E+2	9.200000000000E+1
9.153958944282E+2	1.380000000000E+2
9.154545454545E+2	1.370000000000E+2
9.155131964809E+2	9.500000000000E+1
9.155718475073E+2	9.500000000000E+1
9.156304985337E+2	1.120000000000E+2
9.156891495601E+2	1.020000000000E+2
9.157478005865E+2	1.140000000000E+2
9.158064516129E+2	1.000000000000E+2
9.158651026393E+2	7.100000000000E+1
9.159237536657E+2	9.500000000000E+1
9.159824046921E+2	9.700000000000E+1
9.160410557185E+2	8.400000000000E+1
9.160997067449E+2	9.100000000000E+1
9.161583577713E+2	8.300000000000E+1
9.162170087977E+2	6.000000000000E+1
9.162756598240E+2	9.500000000000E+1
9.163343108504E+2	8.500000000000E+1
9.163929618768E+2	6.700000000000E+1
9.164516129032E+2	8.800000000000E+1
9.165102639296E+2	7.200000000000E+1
9.165689149560E+2	4.500000000000E+1
9.166275659824E+2	6.200000000000E+1
9.166862170088E+2	5.200000000000E+1
9.167448680352E+2	5.300000000000E+1
9.168035190616E+2	6.100000000000E+1
9.168621700880E+2	5.200000000000E+1
9.169208211144E+2	4.100000000000E+1
9.169794721408E+2	5.600000000000E+1
9.170381231672E+2	5.900000000000E+1
9.170967741935E+2	3.000000000000E+1
9.171554252199E+2	5.100000000000E+1
9.172140762463E+2	4.700000000000E+1
9.172727272727E+2	4.800000000000E+1
9.173313782991E+2	4.600000000000E+1
9.173900293255E+2	3.200000000000E+1
9.174486803519E+2	3.200000000000E+1
9.175073313783E+2	5.200000000000E+1
9.175659824047E+2	3.300000000000E+1
9.176246334311E+2	6.100000000000E+1
9.176832844575E+2	4.600000000000E+1
9.177419354839E+2	2.000000000000E+1
9.178005865103E+2	4.000000000000E+1
9.178592375367E+2	3.700000000000E+1
9.179178885630E+2	2.600000000000E+1
9.179765395894E+2	2.200000000000E+1
9.180351906158E+2	5.600000000000E+1
9.180938416422E+2	2.400000000000E+1
9.181524926686E+2	3.800000000000E+1
9.182111436950E+2	3.700000000000E+1
9.182697947214E+2	3.200000000000E+1
9.183284457478E+2	6.000000000000E+0
9.183870967742E+2	3.200000000000E+1
9.184457478006E+2	1.500000000000E+1
9.185043988270E+2	3.100000000000E+1
9.185630498534E+2	2.400000000000E+1
9.186217008798E+2	1.000000000000E+1
9.186803519062E+2	1.700000000000E+1
9.187390029326E+2	2.100000000000E+1
9.187976539589E+2	1.000000000000E+1
9.188563049853E+2	4.200000000000E+1
9.189149560117E+2	5.300000000000E+1
9.189736070381E+2	6.000000000000E+0
9.190322580645E+2	3.300000000000E+1
9.190909090909E+2	1.800000000000E+1
9.191495601173E+2	0.000000000000E+0
9.192082111437E+2	7.000000000000E+0
9.192668621701E+2	6.600000000000E+1
9.193255131965E+2	9.000000000000E+0
9.193841642229E+2	2.700000000000E+1
9.194428152493E+2	2.400000000000E+1
9.195014662757E+2	1.200000000000E+1
9.195601173021E+2	4.100000000000E+1
9.196187683284E+2	2.800000000000E+1
9.196774193548E+2	0.000000000000E+0
9.197360703812E+2	5.400000000000E+1
9.197947214076E+2	8.000000000000E+0
9.198533724340E+2	1.200000000000E+1
9.199120234604E+2	2.900000000000E+1
9.199706744868E+2	1.200000000000E+1
9.200293255132E+2	0.000000000000E+0
9.200879765396E+2	1.900000000000E+1
9.201466275660E+2	1.300000000000E+1
9.202052785924E+2	8.000000000000E+0
9.202639296188E+2	1.800000000000E+1
9.203225806452E+2	0.000000000000E+0
9.203812316716E+2	0.000000000000E+0
9.204398826979E+2	2.200000000000E+1
9.204985337243E+2	2.800000000000E+1
9.205571847507E+2	0.000000000000E+0
9.206158357771E+2	1.500000000000E+1
9.206744868035E+2	3.600000000000E+1
9.207331378299E+2	2.000000000000E+1
9.207917888563E+2	2.700000000000E+1
9.208504398827E+2	2.700000000000E+1
9.209090909091E+2	3.300000000000E+1
9.209677419355E+2	0.000000000000E+0
9.210263929619E+2	7.000000000000E+0
9.210850439883E+2	2.200000000000E+1
9.211436950147E+2	0.000000000000E+0
9.212023460411E+2	2.000000000000E+1
9.212609970674E+2	2.200000000000E+1
9.213196480938E+2	0.000000000000E+0
9.213782991202E+2	3.400000000000E+1
9.214369501466E+2	7.000000000000E+0
9.214956011730E+2	1.500000000000E+1
9.215542521994E+2	0.000000000000E+0
9.216129032258E+2	2.000000000000E+0
9.216715542522E+2	6.000000000000E+0
9.217302052786E+2	3.900000000000E+1
9.217888563050E+2	2.500000000000E+1
9.218475073314E+2	0.000000000000E+0
9.219061583578E+2	1.000000000000E+1
9.219648093842E+2	8.000000000000E+0
9.220234604106E+2	0.000000000000E+0
9.220821114370E+2	1.500000000000E+1
9.221407624633E+2	1.600000000000E+1
9.221994134897E+2	0.000000000000E+0
9.222580645161E+2	0.000000000000E+0
9.223167155425E+2	1.100000000000E+1
9.223753665689E+2	1.600000000000E+1
9.224340175953E+2	0.000000000000E+0
9.224926686217E+2	2.300000000000E+1
9.225513196481E+2	0.000000000000E+0
9.226099706745E+2	0.000000000000E+0
9.226686217009E+2	0.000000000000E+0
9.227272727273E+2	0.000000000000E+0
9.227859237537E+2	0.000000000000E+0
9.228445747801E+2	9.000000000000E+0
9.229032258065E+2	4.000000000000E+0
9.229618768328E+2	1.800000000000E+1
9.230205278592E+2	0.000000000000E+0
9.230791788856E+2	2.200000000000E+1
9.231378299120E+2	1.000000000000E+1
9.231964809384E+2	1.100000000000E+1
9.232551319648E+2	8.000000000000E+0
9.233137829912E+2	6.000000000000E+0
9.233724340176E+2	9.000000000000E+0
9.234310850440E+2	8.000000000000E+0
9.234897360704E+2	1.100000000000E+1
9.235483870968E+2	0.000000000000E+0
9.236070381232E+2	2.400000000000E+1
9.236656891496E+2	0.000000000000E+0
9.237243401760E+2	0.000000000000E+0
9.237829912023E+2	4.000000000000E+0
9.238416422287E+2	1.200000000000E+1
9.239002932551E+2	0.000000000000E+0
9.239589442815E+2	3.100000000000E+1
9.240175953079E+2	1.600000000000E+1
9.240762463343E+2	0.000000000000E+0
9.241348973607E+2	3.000000000000E+0
9.241935483871E+2	5.000000000000E+0
9.242521994135E+2	0.000000000000E+0
9.243108504399E+2	1.200000000000E+1
9.243695014663E+2	3.900000000000E+1
9.244281524927E+2	0.000000000000E+0
9.244868035191E+2	1.500000000000E+1
9.245454545455E+2	1.800000000000E+1
9.246041055718E+2	0.000000000000E+0
9.246627565982E+2	2.000000000000E+0
9.247214076246E+2	1.000000000000E+1
9.247800586510E+2	0.000000000000E+0
9.248387096774E+2	2.200000000000E+1
9.248973607038E+2	1.100000000000E+1
9.249560117302E+2	2.000000000000E+0
9.250146627566E+2	1.400000000000E+1
9.250733137830E+2	3.300000000000E+1
9.251319648094E+2	9.000000000000E+0
9.251906158358E+2	4.800000000000E+1
9.252492668622E+2	3.100000000000E+1
9.253079178886E+2	1.300000000000E+1
9.253665689150E+2	8.000000000000E+0
9.254252199413E+2	2.000000000000E+1
9.254838709677E+2	3.600000000000E+1
9.255425219941E+2	0.000000000000E+0
9.256011730205E+2	3.300000000000E+1
9.256598240469E+2	3.200000000000E+1
9.257184750733E+2	3.000000000000E+1
9.257771260997E+2	2.200000000000E+1
9.258357771261E+2	2.500000000000E+1
9.258944281525E+2	0.000000000000E+0
9.259530791789E+2	3.600000000000E+1
9.260117302053E+2	2.600000000000E+1
9.260703812317E+2	1.800000000000E+1
9.261290322581E+2	2.400000000000E+1
9.261876832845E+2	3.900000000000E+1
9.262463343109E+2	4.000000000000E+0
9.263049853372E+2	1.500000000000E+1
9.263636363636E+2	4.800000000000E+1
9.264222873900E+2	3.000000000000E+0
9.264809384164E+2	1.400000000000E+1
9.265395894428E+2	2.500000000000E+1
9.265982404692E+2	3.200000000000E+1
9.266568914956E+2	1.700000000000E+1
9.267155425220E+2	4.000000000000E+1
9.267741935484E+2	8.000000000000E+0
9.268328445748E+2	4.300000000000E+1
9.268914956012E+2	2.300000000000E+1
9.269501466276E+2	2.200000000000E+1
9.270087976540E+2	3.000000000000E+1
9.270674486804E+2	1.800000000000E+1
9.271260997067E+2	1.000000000000E+0
9.271847507331E+2	3.100000000000E+1
9.272434017595E+2	5.000000000000E+0
9.273020527859E+2	1.000000000000E+1
9.273607038123E+2	3.500000000000E+1
9.274193548387E+2	0.000000000000E+0
9.274780058651E+2	0.000000000000E+0
9.275366568915E+2	1.400000000000E+1
9.275953079179E+2	4.200000000000E+1
9.276539589443E+2	2.600000000000E+1
9.277126099707E+2	2.700000000000E+1
9.277712609971E+2	2.100000000000E+1
9.278299120235E+2	3.200000000000E+1
9.278885630499E+2	0.000000000000E+0
9.279472140762E+2	0.000000000000E+0
9.280058651026E+2	6.000000000000E+0
9.280645161290E+2	0.000000000000E+0
9.281231671554E+2	0.000000000000E+0
9.281818181818E+2	3.900000000000E+1
9.282404692082E+2	4.000000000000E+0
9.282991202346E+2	0.000000000000E+0
9.283577712610E+2	2.800000000000E+1
9.284164222874E+2	1.000000000000E+1
9.284750733138E+2	0.000000000000E+0
9.285337243402E+2	2.200000000000E+1
9.285923753666E+2	2.900000000000E+1
9.286510263930E+2	5.000000000000E+0
9.287096774194E+2	3.900000000000E+1
9.287683284457E+2	1.600000000000E+1
9.288269794721E+2	2.000000000000E+1
9.288856304985E+2	7.000000000000E+0
9.289442815249E+2	3.000000000000E+1
9.290029325513E+2	3.800000000000E+1
9.290615835777E+2	3.000000000000E+0
9.291202346041E+2	1.000000000000E+1
9.291788856305E+2	2.500000000000E+1
9.292375366569E+2	7.000000000000E+0
9.292961876833E+2	4.000000000000E+0
9.293548387097E+2	1.900000000000E+1
9.294134897361E+2	0.000000000000E+0
9.294721407625E+2	2.200000000000E+1
9.295307917889E+2	1.100000000000E+1
9.295894428152E+2	5.000000000000E+0
9.296480938416E+2	1.200000000000E+1
9.297067448680E+2	6.000000000000E+0
9.297653958944E+2	5.000000000000E+0
9.298240469208E+2	4.200000000000E+1
9.298826979472E+2	1.200000000000E+1
9.299413489736E+2	2.600000000000E+1
9.300000000000E+2	0.000000000000E+0
